time,Q_MV,Q_AV,Q_TV,Q_PV,Q_AR_SYS,Q_VEN_SYS,Q_AR_PUL,Q_VEN_PUL
12.89109668322790,-13.573083812527700,-0.09567315492279530,-2.759590557900320,12.712952829479500,128.89766153151000,105.95387756754900,136.43614347379700,43.05522780963850
12.892096690727900,-13.530601504933800,-0.11895174629530100,-2.7535638354949500,10.64011381841890,128.706153662658,105.91677538662700,135.87739264249100,42.90156305705460
12.893096698228000,-13.484840486188200,-0.14553873111866800,-2.7473380430497600,8.39954999745629,128.51473267895000,105.87967485655100,135.31775650757500,42.74820219688170
12.894096705728000,-13.43554458348020,-0.17568993817818100,-2.7408947115767200,5.976272330661910,128.323412408977,105.84257604097200,134.7570130689330,42.59515083814360
12.895096713228100,-13.382439809112200,-0.20967898467155000,-2.7342139242157300,3.3541501004158600,128.13220503395100,105.80547901079200,134.194919043029,42.442415258326100
12.896096720728100,-13.32523394014150,-0.2477976950813290,-2.72727423086143,0.515848529528995,127.94112119271500,105.76838384447100,133.63120813244600,42.290002429164500
12.897096728228200,-13.263616253550100,-0.2903563644739420,-2.7197765730952200,-0.002854941433297850,127.750170075659,105.73129063148500,133.065653449385,42.137920044441900
12.898096735728200,-13.197257455255200,-0.33768382792923400,-2.711184619432190,-0.007330168192062560,127.55935950846200,105.69419950325700,132.49837107818300,41.98617656259400
12.899096743228300,-13.125809846044100,-0.3901272930367130,-2.7013889733810800,-0.013020970058228400,127.36869602649300,105.65711067360700,131.92962747909500,41.83478128548290
12.900096750728400,-13.04890777224850,-0.44805188766825700,-2.690297272087880,-0.02001972815954790,127.17818494069400,105.62002442914900,131.35967285403100,41.68374445892280
12.90109675822840,-12.966168413452100,-0.511839870762941,-2.6778124709603600,-0.02842349988994070,126.98783039572800,105.58294111696400,130.78874206462100,41.533077372247500
12.902096765728500,-12.877192963480600,-0.5818894499088910,-2.663833088909030,-0.03833377393629290,126.7976354211380,105.54586113670800,130.21705549187600,41.38279245503930
12.903096773228500,-12.781568264017100,-0.6586131464199750,-2.648253565632230,-0.04985611324629530,126.6076019762620,105.5087849356480,129.64481984637900,41.232903371021700
12.90409678072860,-12.67886895200160,-0.742435646794857,-2.630964747159570,-0.06309966972511350,126.41773098964700,105.47171300566200,129.07222893193300,41.083425108737500
