time,p_LA,p_LV,p_RA,p_RV,p_AR_SYS,p_VEN_SYS,p_AR_PUL,p_VEN_PUL
12.756095670720200,9.64864514242787,82.05454963325510,2.623964517301960,18.290187543761900,92.72225404753400,23.598704216520000,18.87228036482430,12.340242337451900
12.757095678220200,9.66733992328135,81.63975392882160,2.631732633619930,18.229462717168500,92.6174012653973,23.59944981181620,18.850448848262200,12.34880504945170
12.758095685720300,9.685957191384490,81.2227198544067,2.639497291351330,18.167671055192200,92.51266372280980,23.600192081591300,18.8287096699071,12.35732890573440
12.759095693220300,9.704497143634000,80.8035046831955,2.6472584762633100,18.10482141200710,92.40804102976540,23.600931027949300,18.80706289610770,12.365813760794500
12.760095700720400,9.722959974664880,80.3821649790355,2.655016174249140,18.04092276573260,92.30353279606850,23.601666653188400,18.78550856238740,12.374259489935200
12.761095708220500,9.741345877005030,79.95875659517910,2.662770371329840,17.975984216995400,92.19913863195290,23.602398959783300,18.764046675338,12.382665988028500
12.762095715720500,9.75965504122566,79.53333467351840,2.670521053655930,17.910014987485500,92.09485814864020,23.603127950368300,18.74267721440630,12.391033168343600
12.763095723220600,9.777887656087290,79.10595364430340,2.6782682075090400,17.843024418508100,91.99069095884170,23.603853627722900,18.72140013357830,12.399360961440500
12.764095730720600,9.796043908681230,78.67666722633430,2.6860118193035400,17.775021969531100,91.88663667720820,23.604575994757300,18.70021536296720,12.407649314124900
12.76509573822070,9.814123984566420,78.24552842761740,2.6937518755881200,17.706017216728500,91.78269492073460,23.605295054500300,18.67912281031180,12.415898188461700
12.766095745720700,9.832128067901450,77.81258954647780,2.7014883630474100,17.636019851519900,91.67886530912030,23.60601081008760,18.658122362388200,12.424107560842100
12.767095753220800,9.85005634157183,77.37790217311550,2.7092212685034400,17.56503967910620,91.57514746509080,23.60672326475120,18.637213886342000,12.432277421104400
12.76809576072090,9.86790898731238,76.94151719160000,2.7169505789172500,17.493086617002500,91.47154101468400,23.60743242181010,18.616397230943400,12.440407771701900
12.769095768220900,9.885686185824730,76.50348478228990,2.724676281390290,17.420170693567300,91.36804558750320,23.60813828466140,18.595672227771900,12.448498626919300
12.770095775721000,9.903388116890050,76.06385442467070,2.7323983631659900,17.34630204652910,91.26466081694030,23.60884085677210,18.575038692331900,12.456550012130800
12.771095783221000,9.921014959476840,75.62267490059990,2.7401168116311200,17.27149092151010,91.16138634037290,23.609540141671900,18.554496425105200,12.464561963101400
12.772095790721100,9.93856689184407,75.17999429795070,2.747831614317240,17.195747670547300,91.05822179933470,23.6102361429469,18.53404521254380,12.472534525326200
12.773095798221100,9.956044091639520,74.73586001464550,2.7555427589021300,17.11908275061220,90.95516683966480,23.61092886423300,18.51368482800450,12.480467753407200
12.774095805721200,9.9734467359935,74.29031876306710,2.763250233211110,17.04150672212690,90.85222111163630,23.611618309210500,18.49341503263130,12.488361710465700
12.775095813221200,9.990775001607980,73.84341657484260,2.7709540252184200,16.963030247480100,90.74938427006470,23.61230448159950,18.47323557618640,12.496216467586100
12.776095820721300,10.008029064841300,73.39519880598620,2.778654123048560,16.88366408953970,90.64665597440150,23.6129873851544,18.453146197833900,12.504032103292900
12.777095828221400,10.025209101788400,72.94571014239530,2.786350514977580,16.80341911016550,90.54403588880990,23.613667023660700,18.433146626878200,12.511808703056000
12.77809583572140,10.042315288357100,72.49499460568810,2.7940431894343600,16.722306268719500,90.44152368222850,23.614343400930400,18.41323658346050,12.519546358824400
12.779095843221500,10.059347800339500,72.0430955593755,2.8017321350018600,16.640336620575400,90.3391190284209,23.615016520799100,18.393415779214300,12.527245168586200
12.780095850721500,10.07630681348050,71.59005571535670,2.809417340418410,16.557521315627500,90.23682160601400,23.615686387122300,18.373683917884400,12.534905235953500
12.78109585822160,10.093192503541000,71.13591714073080,2.8170987945788700,16.47387159679840,90.13463109852610,23.61635300377310,18.354040695909200,12.542526669771000
12.782095865721600,10.1100050463586,70.6807212649141,2.8247764865358600,16.389398798546000,90.03254719438560,23.617016374638900,18.33448580296980,12.550109583746700
12.783095873221700,10.126744617903900,70.22450888705590,2.832450405500890,16.304114345370900,89.93056958694040,23.61767650361980,18.3150189225076,12.557654096104100
12.784095880721800,10.14341139433310,69.76732018374210,2.840120540845590,16.218029750322200,89.82869797446060,23.618333394626000,18.29563973221170,12.5651603292535
12.785095888221800,10.160005552038100,69.30919471698030,2.847786882102760,16.131156613504300,89.72693206013360,23.618987051575800,18.276347904478000,12.572628409483000
12.786095895721900,10.176527267692200,68.85017144245440,2.855449418967520,16.04350662058320,89.62527155205350,23.619637478394000,18.257143106842,12.58005846666650
12.787095903221900,10.19297671829320,68.39028871804460,2.8631081412983900,15.95509154129240,89.52371616320440,23.620284679010400,18.238025002386300,12.587450633989100
12.788095910722000,10.209354081203700,67.92958431260010,2.8707630391183400,15.865923227940300,89.4222656114392,23.620928657358000,18.218993250124500,12.594805047687800
12.789095918222000,10.225659534187900,67.46809541495880,2.8784141026158700,15.77601361391700,89.32091961945410,23.621569417372300,18.200047505362400,12.602121846807800
12.790095925722100,10.241893255446000,67.00585864320490,2.8860613221460100,15.685374712201700,89.21967791475900,23.622206962989200,18.181187420039000,12.609401172972200
12.79109593322220,10.258055423646000,66.54291005415680,2.8937046882313000,15.594018613870900,89.11854022964430,23.622841298145100,18.162412643046300,12.616643170165900
12.792095940722200,10.274146217952400,66.07928515307610,2.9013441915628200,15.501957486607500,89.01750630114550,23.623472426774800,18.14372282053160,12.623847984531700
12.793095948222300,10.290165818053200,65.61501890359060,2.908979823001120,15.40920357321060,88.9165758710043,23.62410035281170,18.12511759618160,12.631015764177800
12.79409595572230,10.306114404184200,65.15014573782450,2.9166115735771700,15.31576919010540,88.81574868562830,23.6247250801861,18.1065966114894,12.638146658998100
12.795095963222400,10.321992157151000,64.68469956672480,2.924239434493270,15.221666725855700,88.71502449604830,23.62534661282520,18.08815950600640,12.645240820501400
12.796095970722400,10.337799258349000,64.21871379058100,2.931863397123960,15.126908639676300,88.61440305787440,23.62596495465230,18.069805917579100,12.652298401651600
12.797095978222500,10.353535889782000,63.75222130972550,2.939483453016890,15.031507459946500,88.51388413125040,23.6265801095859,18.051535482571700,12.659319556717800
12.798095985722600,10.369202234077600,63.28525453541170,2.947099593893670,14.935475782726000,88.41346748080760,23.627192081539900,18.033347836075900,12.666304441132000
12.799095993222600,10.384798474502200,62.81784540085960,2.9547118116507200,14.83882627027070,88.31315287561790,23.62780087442260,18.01524261210800,12.673253211356700
12.800096000722700,10.40032479497380,62.35002537246260,2.962320098360090,14.741571649551000,88.21294008914550,23.62840649213650,17.997219443793700,12.68016602475980
12.801096008222700,10.415781380072700,61.88182546114910,2.9699244462702300,14.643724710770700,88.11282889919940,23.629008938578300,17.97927796354320,12.687043039497000
12.802096015722800,10.431168415051600,61.413276233891100,2.9775248478067900,14.54529830588840,88.01281908788510,23.629608217638100,17.961417803214200,12.69388441440150
12.803096023222800,10.446486085843900,60.94440782535230,2.985121295573370,14.446305347139300,87.91291044155600,23.630204333199500,17.94363859426630,12.700690308880700
12.8040960307229,10.461734579070300,60.475249949671200,2.9927137823522400,14.346758805559400,87.8131027507657,23.630797289139300,17.925939967905300,12.707460882818600
12.805096038223000,10.47691408204510,60.00583191236940,3.0003023011050600,14.246671709511200,87.7133958102199,23.631387089327300,17.908321555219400,12.714196296485000
12.806096045723000,10.49202478278060,59.53618262238200,3.0078868449736000,14.146057143211000,87.6137894187293,23.631973737626300,17.890782987306200,12.720896710449700
12.80709605322310,10.507066869990600,59.06633060419980,3.0154674072803700,14.04492824525760,87.51428337916260,23.632557237891700,17.87332389539290,12.72756228550240
12.808096060723100,10.522040533093300,58.596304010120800,3.023043981529300,13.943298207163500,87.41487749840050,23.633137593971800,17.8559439109482,12.734193182577700
12.809096068223200,10.536945962212700,58.126130632601400,3.030616561406380,13.84118027188700,87.3155715872901,23.633714809707300,17.838642665788300,12.740789562684600
12.81009607572320,10.55178334817940,57.655837916704000,3.03818514078023,13.738587732366800,87.21636546060040,23.634288888931800,17.821419792175200,12.747351586840500
12.811096083223300,10.56655288253110,57.18545297263170,3.0457497137027600,13.635533930057800,87.1172589369787,23.63485983547100,17.804274922909600,12.753879416010000
12.812096090723400,10.581254757511700,56.71500258834820,3.053310274409690,13.532032253469400,87.01825183890810,23.635427653143500,17.787207691417800,12.760373211047000
12.813096098223400,10.595889166070100,56.244513242272700,3.0608668173211200,13.428096136704700,86.91934399266590,23.635992345760300,17.770217731832900,12.766833132640900
12.814096105723500,10.610456301858200,55.77401111604710,3.0684193370420800,13.32373905800240,86.820535228283,23.636553917124800,17.753304679071000,12.773259341266300
12.815096113223500,10.624956359228900,55.30352210736870,3.0759678283630100,13.218974538279800,86.72182537950520,23.637112371033200,17.736468168902500,12.77965199713650
12.816096120723600,10.639389533232800,54.833071842882600,3.083512286260270,13.11381613967820,86.62321428375480,23.637667711274200,17.719707838018800,12.786011260159000
12.817096128223600,10.653756019615300,54.36268569112850,3.0910527058966400,13.008277464109800,86.52470178209460,23.638219941629200,17.703023324094400,12.792337289895800
12.818096135723700,10.668056014813200,53.89238877553620,3.0985890826217200,12.902372151806100,86.42628771919200,23.638769065872300,17.686414265845300,12.798630245524600
12.819096143223800,10.682289715949800,53.42220598746530,3.1061214119724200,12.796113879868600,86.32797194328570,23.63931508777030,17.66988030308330,12.804890285804100
12.82009615072380,10.696457320831900,52.95216199928250,3.1136496896733400,12.689516360821000,86.22975430615320,23.63985801108290,17.653421076766500,12.81111756904090
12.821096158223900,10.710559027944500,52.482281277471400,3.121173911637160,12.582593341163000,86.13163466307970,23.640397839562800,17.637036229047000,12.817312253059700
12.822096165723900,10.724595036446600,52.01258809577180,3.128694073965060,12.475358599926100,86.03361287282900,23.640934576955600,17.620725403314300,12.823474495174400
12.82309617322400,10.73856554616600,51.54310654834000,3.136210172947020,12.36782594723050,85.93568879761520,23.641468227000100,17.60448824423680,12.829604452162800
12.824096180724000,10.752470757595200,51.07386056292730,3.1437222050622,12.260009222844300,85.83786230307670,23.641998793428300,17.588324397799300,12.835702280242300
12.825096188224100,10.766310871885400,50.604873914072000,3.151230166979220,12.151922294743900,85.7401332582514,23.642526279965400,17.572233511339200,12.841768135047500
12.826096195724200,10.780086090842400,50.13617023629780,3.158734055556500,12.043579057676100,85.64250153555340,23.643050690330100,17.556215233578200,12.84780217161010
12.827096203224200,10.793796616921000,49.66777303731630,3.1662338678425000,11.934993431721400,85.54496701075150,23.643572028234600,17.54026921465360,12.853804544340100
12.828096210724300,10.807442653220300,49.1997057112271,3.1737296010759900,11.826179360859200,85.44752956294930,23.644090297384700,17.524395106146000,12.859775407008400
12.829096218224300,10.821024403478700,48.731991551711300,3.1812212526863100,11.717150811534400,85.35018907456670,23.644605501479900,17.508592561105200,12.865714912731400
12.830096225724400,10.834542072069000,48.264653765213900,3.1887088202935500,11.60792177122470,85.25294543132350,23.64511764421370,17.492861234074200,12.87162321395640
12.831096233224400,10.847995863993500,47.797715484109400,3.1961923017087900,11.498506247010000,85.15579852222440,23.645626729273200,17.477200781111400,12.87750046244880
12.832096240724500,10.861385984879800,47.3311997798484,3.2036716949342600,11.38891826414300,85.05874823954520,23.64613276034010,17.461610859810400,12.883346809280200
12.83309624822460,10.874712640975700,46.86512967607680,3.2111469981635000,11.279171864620200,84.96179447882170,23.646635741089800,17.44609112931920,12.889162404817700
12.834096255724600,10.887976039145300,46.399528161727200,3.2186182097815100,11.169281105755300,84.86493713883940,23.64713567519250,17.430641250356200,12.894947398714500
12.835096263224700,10.901176386865000,45.934418204074300,3.226085328364880,11.059260058752400,84.76817612162490,23.647632566312400,17.415260885226800,12.900701939901100
12.83609627072470,10.914313892219000,45.46982276175300,3.233548352681870,10.949122807281500,84.6715113324398,23.648126418108600,17.399949697836200,12.90642617657820
12.837096278224800,10.927388763896200,45.00576479773190,3.241007281692510,10.83888344605360,84.57494267977520,23.648617234234900,17.384707353703100,12.912120256209700
12.838096285724800,10.940401211186500,44.54226729223990,3.2484621145487000,10.7285560793982,84.47847007534850,23.649105018339600,17.369533519970600,12.917784325516800
12.839096293224900,10.953351443977400,44.079353255640000,3.255912850594170,10.618154819840200,84.38209343410190,23.649589774066400,17.35442786541620,12.923418530473500
12.840096300724900,10.966239672751600,43.61704574124640,3.263359489364600,10.507693786678900,84.28581267420220,23.650071505053800,17.339390060461800,12.92902301630180
12.841096308225000,10.97906610858380,43.15536785808160,3.2708020305875600,10.397187104566300,84.18962771704230,23.65055021493560,17.324419777180900,12.934597927468400
12.842096315725100,10.991830963138800,42.69434278356630,3.2782404741825600,10.286648902087700,84.09353848724490,23.651025907340800,17.309516689306000,12.940143407681900
12.843096323225100,11.00453444866910,42.23399377614060,3.285674820260950,10.17609331034140,83.99754491266700,23.65149858589430,17.2946804722349,12.945659599890600
12.844096330725200,11.017176778013700,41.77434418781080,3.293105069125940,10.065534461519600,83.90164692440690,23.651968254216100,17.279910803035800,12.951146646280400
12.845096338225200,11.029758164595900,41.3154174766167,3.3005312212724700,9.954986487489690,83.80584445681190,23.652434915922300,17.265207360451700,12.956604688274400
12.84609634572530,11.04227882242300,40.85723721901660,3.3079532773871800,9.844463518376020,83.71013744748860,23.652898574624700,17.250569824904400,12.962033866531600
12.847096353225300,11.054738966085400,40.39982712218430,3.3153712383482500,9.733979681141570,83.61452583731390,23.65335923393110,17.2359978784968,12.96743432094720
12.848096360725400,11.067138810755800,39.94321103621380,3.3227851052253300,9.62354909817025,83.51900957044840,23.65381689744570,17.221491205015900,12.972806190652900
12.84909636822550,11.07947857218970,39.48741296622850,3.330194879279340,9.513185885849150,83.42358859435050,23.654271568768600,17.207049489933800,12.978149614017700
12.850096375725500,11.0917584667256,39.03245708438810,3.3376005619623400,9.40290415315099,83.32826285979290,23.654723251496500,17.19267242040900,12.983464728648900
12.851096383225600,11.103978711285400,38.57836774179090,3.345002154917360,9.29271800021652,83.2330323208805,23.65517194922280,17.178359685286800,12.988751671393700
12.852096390725600,11.116139523375900,38.125169480266500,3.3523996599781500,9.182641516936940,83.137896935069,23.655617665537300,17.164110975099100,12.994010578341300
12.853096398225700,11.128241121090000,37.67288704405300,3.359793079169020,9.072688781536190,83.04285666318620,23.6560604040267,17.14992598206360,12.999241584825000
12.854096405725700,11.140283723108300,37.22154539135540,3.3671824147045400,8.962873859153020,82.94791146945420,23.656500168274800,17.13580440008310,13.004444825424700
12.855096413225800,11.152267548701900,36.77116970578120,3.3745676689893200,8.853210800422940,82.85306132151280,23.656936961862400,17.121745924743400,13.009620433969600
12.856096420725900,11.164192817734100,36.32178540764670,3.381948844617750,8.743713640059720,82.75830619044530,23.65737078836740,17.107750253312000,13.01476854354180
12.857096428225900,11.176059750664100,35.873418165150700,3.389325944373650,8.634396395436620,82.66364605080470,23.657801651365400,17.09381708473510,13.019889286478900
12.858096435726000,11.187868568549700,35.42609390541080,3.3966989712299900,8.525273065167170,82.5690808806421,23.658229554429100,17.079946119635000,13.024982794378400
12.85909644322600,11.199619493051300,34.97983882535670,3.4040679283485400,8.416357627685430,82.47461066153610,23.65865450112920,17.066137060307300,13.030049198100900
12.860096450726100,11.211312746435600,34.53467940247690,3.411432819079550,8.307664039825760,82.38023537862360,23.659076495033900,17.052389610717100,13.035088627774200
12.861096458226100,11.222948551580500,34.090642405413100,3.4187936469613300,8.199206235401890,82.28595502063270,23.659495539709700,17.03870347649540,13.040101212797900
12.8620964657262,11.23452713197910,33.647754904398100,3.4261504157199000,8.090998123785430,82.19176957991540,23.659911638720700,17.02507836493520,13.045087081847300
12.863096473226300,11.24604871174560,33.206044281531100,3.433503129268540,7.983053588483640,82.09767905248340,23.66032479562970,17.011513984986900,13.050046362878200
12.864096480726300,11.257513515620100,32.76553824088720,3.4408517917074000,7.875386485716340,82.00368343804410,23.66073501399750,16.998010047254100,13.054979183131600
12.86509648822640,11.268921768975000,32.32626481845440,3.4481964073230400,7.768010642992160,81.9097827400378,23.66114229738350,16.98456626398830,13.05988566913830
12.866096495726400,11.280273697820600,31.888252391894600,3.4555369805879400,7.660939857683790,81.81597696567720,23.66154664934580,16.971182349084600,13.064765946724500
12.867096503226500,11.291569528812000,31.451529690121400,3.4628735161600400,7.554187895602410,81.72226612598680,23.66194807344140,16.957858018075700,13.069620141016000
12.868096510726500,11.302809489255700,31.016125802692300,3.4702060188822400,7.447768489571120,81.62865023584470,23.662346573226000,16.944592988127000,13.074448376444200
12.869096518226600,11.31399380711700,30.582070189007300,3.4775344937818400,7.34169533799741,81.53512931402450,23.66274215225460,16.931386978030700,13.079250776751200
12.870096525726700,11.325122711027300,30.149392687310800,3.484858946070030,7.235982103444600,81.4417033832393,23.663134814081400,16.918239708200300,13.084027464995000
12.871096533226700,11.336196430292100,29.718123523490200,3.4921793811413200,7.130642411202210,81.3483724701861,23.66352456225980,16.90515090066430,13.088778563555400
12.87209654072680,11.347215194898900,29.28829331966580,3.4994958045729700,7.025689847855230,81.2551366055918,23.663911400343000,16.892120279060200,13.093504194139100
12.873096548226800,11.358179235525900,28.859933102568,3.506808222124340,6.921137959852350,81.1619958242599,23.664295331883800,16.87914756862870,13.098204477786200
12.874096555726900,11.369088783550400,28.43307431169440,3.514116639736340,6.817000252072920,81.06895016511850,23.664676360434800,16.866232496206500,13.102879534875000
12.87509656322690,11.379944071058200,28.007748807242400,3.5214210635307500,6.713290186392840,80.97599967126900,23.665054489548800,16.85337479022050,13.107529485128500
12.876096570727000,11.390745330852500,27.5839888778114,3.5287214998095600,6.610021180249300,80.8831443900363,23.665429722778500,16.840574180680900,13.112154447620200
12.877096578227100,11.401492796464000,27.16182724786900,3.5360179550543400,6.507206605204170,80.79038437301920,23.665802063677100,16.827830399174400,13.116754540779600
12.87809658572710,11.41218670216010,26.74129708497550,3.54331043592546,6.404859785506400,80.69771967614220,23.666171515798200,16.815143178857800,13.121329882399000
12.879096593227200,11.422827282955400,26.322432006760900,3.550598949261470,6.302993996653050,80.60515035970830,23.666538082696100,16.80251225445050,13.125880589638800
12.880096600727200,11.433414774622000,25.905266087648500,3.557883502078300,6.201622463949130,80.51267648845210,23.6669017679259,16.789937362227700,13.1304067790338
12.881096608227300,11.443949413699900,25.489833865319200,3.5651641015685300,6.100758361066340,80.4202981315943,23.66726257504370,16.777418240013800,13.134908566499700
12.882096615727300,11.454431437507900,25.076170346911200,3.5724407551006300,6.000414808600440,80.32801536289620,23.66762050760660,16.76495462717460,13.139386067338800
12.883096623227400,11.464861084154700,24.664311014947800,3.5797134702181500,5.900604872627550,80.235828260716,23.66797556917320,16.752546264610200,13.143839396246600
12.884096630727500,11.475238592549800,24.254291832989400,3.5869822546389100,5.801341563259210,80.14373690806460,23.66832776330340,16.740192894748000,13.148268667317400
12.885096638227500,11.485564202415100,23.846149251000700,3.5942471162542000,5.7026378331963300,80.05174139266300,23.668677093558800,16.727894261535200,13.15267399405150
12.886096645727600,11.49583815429660,23.439920210430500,3.601508063127880,5.604506576281870,79.95984180699980,23.66902356350290,16.71565011043140,13.157055489360600
12.887096653227600,11.506060689575800,23.035642148994500,3.6087651034955700,5.506960626052610,79.86803824838940,23.669367176701000,16.703460188400800,13.161413265574700
12.88809666072770,11.516232050481700,22.633353005158200,3.6160182457637100,5.410012754289640,79.77633081903110,23.669707936720900,16.691324243905600,13.165747434448000
12.889096668227700,11.526352480103300,22.23309122231030,3.6232674985087100,5.313675669567920,79.68471962606750,23.670045847132300,16.679242026897300,13.170058107165700
12.890096675727800,11.536422222400900,21.834895752623700,3.6305128704759600,5.2179620158048100,79.59320478164510,23.67038091150780,16.667213288810100,13.17434539434990
12.89109668322790,11.546441522219100,21.43880606059550,3.6377543705789600,5.122884370807600,79.50178640297390,23.67071313342250,16.65523778255260,13.178609406066300
12.892096690727900,11.556410625299000,21.044862126260400,3.644992007898300,5.02845524482025,79.41046461238780,23.671042516454300,16.643315262500700,13.182850251830400
12.893096698228000,11.566329778290400,20.65310444807190,3.652225791680670,4.934687079069110,79.3192395374057,23.671369064184500,16.631445484489300,13.187068040613900
12.894096705728000,11.576199228764700,20.263574045443700,3.6594557313379400,4.84159224430798,79.22811131079230,23.67169278019740,16.619628205805300,13.191262880851200
12.895096713228100,11.58601922522760,19.87631246094550,3.6666818364460300,4.749183039362440,79.13708007061930,23.67201366808070,16.607863185179200,13.19543488044590
12.896096720728100,11.595790017131100,19.491361762148000,3.6739041167439500,4.657471689673410,79.04614596032690,23.672331731425900,16.596150182777700,13.19958414677670
12.897096728228200,11.60551185488710,19.108764543108200,3.681122582132720,4.566470345840300,78.95530912878570,23.672646973828300,16.584488960196000,13.203710786704600
12.898096735728200,11.615184989879400,18.728563925491300,3.688337242674270,4.476191082163550,78.86456973035760,23.672959398887100,16.57287928044980,13.207814906578600
12.899096743228300,11.62480967447700,18.35080355932110,3.6955481085903700,4.386645895186810,78.77392792495840,23.673269010205800,16.561320907967500,13.21189661224260
12.900096750728400,11.634386162046400,17.975527623353000,3.7027551902614900,4.297846702238770,78.68338387811860,23.67357581139240,16.549813608582400,13.215956009041500
12.90109675822840,11.64391470696450,17.60278082506420,3.7099584982256900,4.209805339974850,78.59293776104570,23.67387980605930,16.53835714952500,13.21999320182770
12.902096765728500,11.653395564631000,17.23260840025280,3.7171580431774400,4.1225335629186900,78.50258975068510,23.67418099782390,16.526951299415100,13.224008294967800
12.903096773228500,11.662828991481600,16.865056112241400,3.7243538359664600,4.036043042003690,78.41234002978200,23.67447939030850,16.515595828253800,13.228001392348600
12.90409678072860,11.67221524499990,16.500170250678500,3.7315458875965400,3.950345363114690,78.32218878694170,23.67477498714080,16.50429050741580,13.231972597383800
12.905096788228600,11.681554583730100,16.137997629930400,3.738734209224270,3.865452025629780,78.23213621669140,23.675067791953800,16.493035109641300,13.235922013020000
12.906096795728700,11.690847267289400,15.778585587058900,3.7459188121579000,3.7813744409625800,78.14218251953960,23.67535780838610,16.481829409028500,13.239849741743900
12.907096803228800,11.700093556380100,15.421981979377700,3.7528905591107600,3.6988745491650600,78.05232790203710,23.6756450397133,16.470673184171000,13.243755885587600
12.908096810728800,11.709293712801900,15.068235181581900,3.7587705733096700,3.6209964948664900,77.96257257683600,23.675929480857300,16.459566259599200,13.247640546137000
12.909096818228900,11.718447999463600,14.71739408244470,3.7635572385555000,3.5474975847595200,77.87291676274740,23.6762111015485,16.448508489377700,13.251503824542800
12.910096825728900,11.727556680394800,14.369508081074600,3.7673207475274700,3.4778998304526000,77.78336068479650,23.676489851751900,16.43749971853340,13.255345821535800
12.911096833229000,11.736620020757900,14.024627082728000,3.7701243468789600,3.411775607751330,77.69390457427350,23.676765669902100,16.426539784109200,13.259166637440200
12.912096840729000,11.745638286859100,13.682801494171700,3.7720250448827000,3.3487421256134700,77.6045486687845,23.67703848826070,16.41562851610020,13.262966372185300
12.913096848229100,11.754611746159600,13.344082218588700,3.7730742474864200,3.288456552177620,77.51529321230020,23.67730823642830,16.404765738288200,13.266745125315800
12.91409685572920,11.763540667286700,13.008520650022000,3.773318329595880,3.2306117171230700,77.42613845520470,23.677574843605900,16.39395126898660,13.270502996001600
12.915096863229200,11.772425320044700,12.676168667351900,3.7727991480517600,3.1749323199355900,77.33708465434410,23.6778382400098,16.38318492170640,13.274240083045400
12.916096870729300,11.781265975424800,12.347078627800300,3.771554502314450,3.1211715826200800,77.2481320730744,23.67809835772130,16.37246650575140,13.277956484890400
12.91709687822930,11.790062905615500,12.02130335995700,3.7696185483755100,3.0691082931912800,77.15928098130960,23.678355131157100,16.36179582675300,13.281652299627000
12.918096885729400,11.798165911053300,11.704726245355000,3.767022170911410,3.018544193045090,77.0705316555691,23.67860849729320,16.3511726871491,13.285327624998300
12.919096893229400,11.798169365456200,11.461324030235400,3.763793318207450,2.9693016671987100,76.98188924230470,23.678858395728100,16.340596886614900,13.288982384400300
12.9200969007295,11.790189386481700,11.28394841670000,3.7599573039195900,2.921221701507150,76.89336360144120,23.67910476866210,16.330068222404500,13.292615646280500
12.921096908229600,11.776550938148600,11.14768393814920,3.755537079315330,2.874162075417180,76.80496149394510,23.67934756082230,16.319586489498300,13.29622559641990
12.922096915729600,11.75872964892490,11.03687885809650,3.7505534792455000,2.827995762697050,76.71668705387370,23.679586719347400,16.30915148057570,13.299809865610100
12.923096923229700,11.737664642533900,10.941597171275600,3.745025444745630,2.7826095159568300,76.62854275575270,23.679822193643700,16.298762985864700,13.303365748296900
12.924096930729700,11.713952740188400,10.855460559182300,3.738970224847990,2.737902613717020,76.54053001403070,23.68005393522990,16.288420792926100,13.306890340833900
12.925096938229800,11.687970095881500,10.774324206490100,3.732403559900780,2.6937857513486900,76.45264955782290,23.68028189758120,16.278124686406200,13.310380628548700
12.926096945729800,11.65994905123710,10.695457241106300,3.725339848436890,2.6501800594469500,76.36490166720990,23.680506035975900,16.2678744477761,13.313833539963200
12.9270969532299,11.630027118180200,10.617031189645700,3.7177922994080200,2.607016235152930,76.27728632350360,23.68072630735190,16.257669855073000,13.317245979784200
12.928096960730000,11.598278466729500,10.537798043375100,3.70977307139863,2.5642337736462500,76.18980330560040,23.680942670171600,16.24751068264820,13.320614848085900
12.929096968230000,11.564734341016800,10.456886030184200,3.701293400254850,2.521780288519790,76.10245225227070,23.681155084298400,16.237396700928400,13.323937050464800
12.93009697573010,11.529396412576500,10.37366906763190,3.692363716404300,2.4796109110524900,76.01523270275420,23.681363510884200,16.227327676190100,13.327209502270500
12.931096983230100,11.492245594070700,10.28768272424100,3.6829937530010700,2.4376877595341100,75.92814412343770,23.681567912268100,16.217303370350300,13.330429128943300
12.932096990730200,11.45324791466520,10.198569784950700,3.6731926459041500,2.3959794707933100,75.84118592553890,23.68176825188590,16.20732354077080,13.333592863798900
12.93309699823020,11.41235848171660,10.106044823628100,3.662969026385440,2.3544607869511900,75.75435747694760,23.681964494189400,16.197387940077500,13.336697644149000
12.934097005730300,11.36952419007910,10.009871089652200,3.6523311073635100,2.3131121911858400,75.66765811025370,23.682156604576400,16.187496315992,13.339740406356800
12.935097013230400,11.324685609640900,9.9098454510084,3.6412867638700800,2.271919586960350,75.58108712828370,23.682344549328800,16.177648411175000,13.342718080228500
12.936097020730400,11.277778334151900,9.805788667179390,3.6298436083762100,2.23087401575095,75.49464380801590,23.682528295560500,16.16784396308030,13.345627583019400
12.937097028230500,11.228733979393700,9.697539234646310,3.6180090615342600,2.189971408822900,75.40832740345300,23.68270781117220,16.15808270381770,13.348465813244200
12.938097035730500,11.177480957151800,9.584949666416850,3.6057904188269900,2.1492123690483500,75.32213714784240,23.682883064815200,16.148364360022800,13.351229644429500
12.939097043230600,11.123945111292000,9.467884464591310,3.593194913557850,2.1086019791516800,75.23607225551460,23.683054025861000,16.13868865273330,13.353915918907000
12.940097050730600,11.068050275921700,9.346219302355050,3.5802297765646200,2.068149633109170,75.15013192352880,23.683220664378500,16.129055297270600,13.35652144172330
12.941097058230700,11.009718798281700,9.219841099532900,3.566902292991180,2.0278688877285000,75.06431533326320,23.68338295111740,16.119464003123700,13.35904297472820
12.942097065730800,10.948872057568300,9.088648785854490,3.5532198564097800,1.9877773316944100,74.97862165205440,23.683540857497600,16.109914473836700,13.36147723089430
12.94309707323080,10.885431003302000,8.952554618583900,3.539190020547490,1.9478964695943800,74.89305003496680,23.683694355603800,16.100406406896900,13.363820868915000
12.944097080730900,10.819316731834100,8.811485969077290,3.5248205488347400,1.9082516186370300,74.80759962676060,23.68384341818640,16.09093949362340,13.366070488131200
12.945097088230900,10.75045111624020,8.665387524421140,3.5101194619618400,1.8688718159492800,74.72226956411500,23.683988018666800,16.081513419055500,13.3682226238327
12.94609709573100,10.678757502618700,8.514223870902690,3.495095083599070,1.829789734489500,74.63705897816090,23.684128131147900,16.072127861838900,13.37027374298830
